07-06-2019	00001	LISTA.TXT
1	562991076	1	567.69	526.61	501.53	470.92	500.98	29/4/2019
1	562991076	2	567.69	526.61	501.53	470.92	500.98	29/4/2019
1	562991079	1	590.53	547.8	521.71	489.87	521.14	29/4/2019
1	562991079	2	590.53	547.8	521.71	489.87	521.14	29/4/2019
1	562991083	1	599.67	556.28	529.79	497.46	529.21	29/4/2019
1	562991083	2	599.67	556.28	529.79	497.46	529.21	29/4/2019
1	562991086	1	615.21	570.7	543.52	510.35	542.93	29/4/2019
1	562991086	2	615.21	570.7	543.52	510.35	542.93	29/4/2019
1	562991089	1	673.99	625.22	595.45	559.11	594.8	29/4/2019
1	562991089	2	673.99	625.22	595.45	559.11	594.8	29/4/2019
1	562991092	1	687.15	637.43	607.08	570.03	606.41	29/4/2019
1	562991092	2	687.15	637.43	607.08	570.03	606.41	29/4/2019
1	562991095	1	712.37	660.83	629.36	590.95	628.67	29/4/2019
1	562991095	2	712.37	660.83	629.36	590.95	628.67	29/4/2019
1	562991098	1	727.69	675.04	642.9	603.66	642.19	29/4/2019
1	562991098	2	727.69	675.04	642.9	603.66	642.19	29/4/2019
1	562991102	1	744.84	690.95	658.05	617.89	657.33	29/4/2019
1	562991102	2	744.84	690.95	658.05	617.89	657.33	29/4/2019
1	562991105	1	779.98	723.54	689.09	647.03	688.33	29/4/2019
1	562991105	2	779.98	723.54	689.09	647.03	688.33	29/4/2019
1	562991108	1	896.22	831.37	791.78	743.46	790.91	29/4/2019
1	562991108	2	896.22	831.37	791.78	743.46	790.91	29/4/2019
1	562991111	1	934.39	866.78	825.5	775.12	824.6	29/4/2019
1	562991111	2	934.39	866.78	825.5	775.12	824.6	29/4/2019
1	562991114	1	952.4	883.49	841.42	790.07	840.5	29/4/2019
1	562991114	2	952.4	883.49	841.42	790.07	840.5	29/4/2019
1	562991121	1	1030	955.47	909.97	854.43	908.97	29/4/2019
1	562991121	2	1030	955.47	909.97	854.43	908.97	29/4/2019
1	562991014	1	163.85	151.99	144.75	135.92	144.6	29/4/2019
1	562991014	2	163.85	151.99	144.75	135.92	144.6	29/4/2019
1	562991016	1	163.85	151.99	144.75	135.92	144.6	29/4/2019
1	562991016	2	163.85	151.99	144.75	135.92	144.6	29/4/2019
1	562991017	1	175.07	162.4	154.67	145.23	154.5	29/4/2019
1	562991017	2	175.07	162.4	154.67	145.23	154.5	29/4/2019
1	562991019	1	180.87	167.78	159.79	150.04	159.62	29/4/2019
1	562991019	2	180.87	167.78	159.79	150.04	159.62	29/4/2019
1	562991020	1	199.06	184.66	175.87	165.14	175.68	29/4/2019
1	562991020	2	199.06	184.66	175.87	165.14	175.68	29/4/2019
1	562991021	1	199.06	184.66	175.87	165.14	175.68	29/4/2019
1	562991021	2	199.06	184.66	175.87	165.14	175.68	29/4/2019
1	562991022	1	201.23	186.67	177.78	166.93	177.58	29/4/2019
1	562991022	2	201.23	186.67	177.78	166.93	177.58	29/4/2019
1	562991024	1	210.51	195.28	185.98	174.63	185.78	29/4/2019
1	562991024	2	210.51	195.28	185.98	174.63	185.78	29/4/2019
1	562991025	1	215.46	199.87	190.35	178.73	190.14	29/4/2019
1	562991025	2	215.46	199.87	190.35	178.73	190.14	29/4/2019
1	562991027	1	255.97	237.45	226.14	212.34	225.89	29/4/2019
1	562991027	2	255.97	237.45	226.14	212.34	225.89	29/4/2019
1	562991029	1	267.05	247.73	235.93	221.53	235.67	29/4/2019
1	562991029	2	267.05	247.73	235.93	221.53	235.67	29/4/2019
1	562991030	1	267.05	247.73	235.93	221.53	235.67	29/4/2019
1	562991030	2	267.05	247.73	235.93	221.53	235.67	29/4/2019
1	562991032	1	269.1	249.63	237.74	223.23	237.48	29/4/2019
1	562991032	2	269.1	249.63	237.74	223.23	237.48	29/4/2019
1	562991033	1	294.98	273.64	260.61	244.7	260.32	29/4/2019
1	562991033	2	294.98	273.64	260.61	244.7	260.32	29/4/2019
1	562991035	1	298.21	276.63	263.46	247.38	263.17	29/4/2019
1	562991035	2	298.21	276.63	263.46	247.38	263.17	29/4/2019
1	562991037	1	298.21	276.63	263.46	247.38	263.17	29/4/2019
1	562991037	2	298.21	276.63	263.46	247.38	263.17	29/4/2019
1	562991038	1	300.68	278.92	265.64	249.43	265.35	29/4/2019
1	562991038	2	300.68	278.92	265.64	249.43	265.35	29/4/2019
1	562991040	1	300.68	278.92	265.64	249.43	265.35	29/4/2019
1	562991040	2	300.68	278.92	265.64	249.43	265.35	29/4/2019
1	562991041	1	308.98	286.62	272.97	256.31	272.67	29/4/2019
1	562991041	2	308.98	286.62	272.97	256.31	272.67	29/4/2019
1	562991043	1	308.98	286.62	272.97	256.31	272.67	29/4/2019
1	562991043	2	308.98	286.62	272.97	256.31	272.67	29/4/2019
1	562970524	1	175.48	162.78	155.03	145.57	154.86	29/4/2019
